animal_id,pet_id,timestamp,timezone,species,sex,life_stage,region_id,region,state,climate_zone,age_years,weight_kg,baseline_hr,baseline_spo2,baseline_temp,heart_rate,spo2,temperature,light,gps_lat,gps_lon,gps_speed_mps,ambient_temperature_c,relative_humidity_pct,wind_speed_mps,temperature_humidity_index,respiration_rate_bpm,shade_access_fraction,cooling_access_fraction,shelter_protection_fraction,injected_scenario,label,risk_type,target_hypoxemia,target_fever,target_abnormal_resting_hr,target_activity_reduction,target_heat_stress,target_cold_stress,sensor_missing_count,sensor_outlier_count
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:00:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,65.575982,97.432429,38.075440,100.046523,13.001600,77.624600,0.000000,18.379047,73.078148,1.611653,64.011052,22.756091,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:01:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,64.112259,97.646915,38.065003,68.295932,13.001597,77.624594,0.012366,18.316028,72.358057,1.679070,63.886383,21.136399,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:02:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,64.361040,97.602620,38.079498,57.162483,13.001609,77.624599,0.024521,18.388474,71.391799,1.783069,63.958222,21.291877,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:03:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,63.600557,97.566161,38.118918,106.304946,13.001620,77.624612,0.030502,18.291120,71.231370,1.703717,63.804594,21.212906,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:04:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,65.593282,97.550379,38.105096,116.604830,13.001608,77.624594,0.038864,18.301717,70.416433,1.675256,63.788823,20.817444,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:05:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,64.209914,97.617796,38.100435,25.764326,13.001593,77.624583,0.033094,18.186229,70.452241,1.640177,63.616466,20.695633,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:06:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,63.969333,97.624102,38.099968,0.000000,13.001591,77.624590,0.012101,18.144818,70.727189,1.779068,63.564458,20.782098,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:07:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,63.098156,97.648702,38.107981,44.078612,13.001616,77.624568,0.060831,18.050615,69.707948,1.850438,63.385260,20.695666,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:08:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,61.481594,97.653644,38.141995,86.643055,13.001634,77.624563,0.033949,18.048463,69.626914,1.944017,63.379083,20.002113,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
BUFFALO_KA_001,BUFFALO_KA_001,2026-02-01 00:09:00,Asia/Kolkata,buffalo,female,adult,KA,Bengaluru,Karnataka,mild_plateau,5.183840,509.616628,60.758879,97.522378,38.064846,58.387681,97.591059,38.121305,75.504290,13.001622,77.624569,0.024958,18.005304,69.365826,1.731196,63.305092,19.690094,0.694209,0.174128,0.472446,reference,0,no_injected_risk,0,0,0,0,0,0,0,0
